doc_id	split	source_file	sha256_txt	match_confidence	match_reason	query_used	source_title	doi	pmid	pmcid	publication_year	journal	publisher	epmc_is_open_access	epmc_license	openalex_is_oa	openalex_oa_status	openalex_licenses	unpaywall_is_oa	unpaywall_oa_status	unpaywall_licenses	crossref_license_urls	source_text_decision	decision_rationale
14	test	0text14.txt	f80702e1846d63dc963c5767f25c8a75a7795f4aedbc754b818cf28ce24b0063	high	abstract_phrase_match	"""Background Palliative care practices, including communication about patient-centered goals of care and advance care planning (ACP), have the potential to enhance care throughout the course of Huntington's disease (HD) and related disorders"" || ""Background Palliative care practices, including communication about patient-centered goals of care and advance care planning (ACP), have the"" || ""palliative care practices with interdisciplinary care for HD. Objectives (1) To train HD team members to facilitate goals"" || ""planning beyond end-of-life concerns. We created a patient and family guide to advance care planning in HD. We"" || ""prepared to discuss serious news (12.5% to 50%) and manage difficult conversations (25% to 62.5%). The proportion of"" || Background Palliative care practices, including communication about patient-centered goals of care and advance care planning (ACP), have the potential to enhance care throughout the course of Huntington's disease (HD) an"	Primary Palliative Care in Huntington's Disease.	10.1002/mdc3.13589	36698999	PMC9847290	2023	Movement disorders clinical practice	Wiley	Y	cc by-nc	True	hybrid	cc-by-nc|other-oa				http://creativecommons.org/licenses/by-nc/4.0/	exclude_text	restrictive_cc_licence:cc-by-nc
15	val	0text15.txt	f46cd48583e1edb8b5eb6274db85571b8c22a519df4ba569a7d5881743babdd5	high	abstract_phrase_match	"""domain and a distinct Worries domain. These domains clarify the behavioral sequelae as experienced by patients, and all"" || ""correlations between specific HDQoL domains and corresponding domain-relevant clinical assessments as well as patient-reported measures. The data demonstrate"" || Background: Although health-related quality of life is key for patients with long-term neurodegenerative conditions, measuring this is less straightforward and complex in Huntington's disease (HD)"	Meaningful and Measurable Health Domains in Huntington's Disease: Large-Scale Validation of the Huntington's Disease Health-Related Quality of Life Questionnaire Across Severity Stages.	10.1016/j.jval.2019.01.016	31198189		2019	Value in health : the journal of the International Society for Pharmacoeconomics and Outcomes Research	Elsevier BV	N		False	closed					https://www.elsevier.com/tdm/userlicense/1.0/|https://www.elsevier.com/legal/tdmrep-license|http://www.elsevier.com/open-access/userlicense/1.0/	exclude_text	oa_status_not_redistributable:closed
16	train	0text16.txt	b7a4b9e6c1567d5ea91c3ce493f9b7544f350194f144728f5e02cc33ff4cdc87	high	abstract_prefix_exact_match	"""Neurodegenerative diseases affect millions of people worldwide, yet there are currently no effective treatments"" || ""Neurodegenerative diseases affect millions of people worldwide, yet there are currently no effective treatments. Because risk of neurodegenerative"" || ""the coming decades. Thus, there is an urgent need for understanding the mechanisms driving neurodegenerative diseases in order"" || ""now receiving attention as a result of being first responders to injury. Mast cells also exert profound effects"" || ""neurogenesis and neurodegeneration. Mast cells also affect disruption/permeability of the blood brain barrier enabling toxin and immune cell"" || Neurodegenerative diseases affect millions of people worldwide, yet there are currently no effective treatments"	Mast Cells in Neurodegenerative Disease.	10.3389/fncel.2019.00171	31133804	PMC6524694	2019	Frontiers in cellular neuroscience	Frontiers Media SA	Y	cc by	True	gold	cc-by|cc-by-sa				https://creativecommons.org/licenses/by/4.0/	include_text	clear_permissive_licence:cc-by|cc-by-sa
17	train	0text17.txt	3dcd1b990ad7d3863f6230e4b760797e74bbe813f762099a6b147c9cb8023d1f	high	abstract_prefix_exact_match	"""Huntington's disease (HD) is a devastating neurodegenerative disorder that urgently needs disease-modifying therapeutics"" || ""Huntington's disease (HD) is a devastating neurodegenerative disorder that urgently needs disease-modifying therapeutics. To this end, collaboration to"" || ""research practices in the field and drive progress in addressing drug development challenges is paramount. At a meeting"" || ""pharmaceutical industry, academia, regulatory agencies, and patient advocacy groups discussed the need for and potential impact of a"" || ""and potential impact of a consortium dedicated to HD regulatory science. Consequently, the Huntington's Disease Regulatory Science Consortium"" || Huntington's disease (HD) is a devastating neurodegenerative disorder that urgently needs disease-modifying therapeutics"	Huntington's Disease Regulatory Science Consortium: Accelerating Medical Product Development.	10.3233/jhd-220533	35466945		2022	Journal of Huntington's disease	SAGE Publications	N		False	closed						exclude_text	oa_status_not_redistributable:closed
24	train	0text24.txt	5eb52c07ed139f2b5ba7830a7f73ac693449ce11c53ed605fc702970c49181df	high	abstract_prefix_exact_match	"""Many neurodegenerative diseases are associated with pathological aggregation of proteins in neurons"" || ""Many neurodegenerative diseases are associated with pathological aggregation of proteins in neurons. Autophagy is a natural self-cannibalization process"" || ""that can act as a powerful mechanism to remove aged and damaged organelles as well as protein aggregates"" || ""delay neurodegeneration by removing protein aggregates. In this paper, we will review the role of autophagy in Alzheimer's"" || ""will review the role of autophagy in Alzheimer's disease (AD), Parkinson's Disease (PD), and Huntington's Disease (HD) and"" || Many neurodegenerative diseases are associated with pathological aggregation of proteins in neurons"	Targeting autophagy in neurodegenerative diseases: From molecular mechanisms to clinical therapeutics.	10.1111/1440-1681.13500	33752254	PMC8204470	2021	Clinical and experimental pharmacology & physiology	Wiley	N		True	green					http://onlinelibrary.wiley.com/termsAndConditions#vor	exclude_text	unclassified_licence:http://onlinelibrary.wiley.com/termsandconditions#vor
26	train	0text26.txt	60a1092ea2ac09664b6a3f42fee200970fc3d5168cf64e215ef042296afd9d07	high	abstract_prefix_exact_match	"""As the population ages, the incidence and prevalence of neurodegenerative disorders will continue to increase"" || ""As the population ages, the incidence and prevalence of neurodegenerative disorders will continue to increase. Persons with neurodegenerative"" || ""disease. Unfortunately, pharmacological interventions are often futile or have adverse effects. Therefore, investigation of non-pharmacological interventions has the"" || ""therapeutic role of exercise for sleep dysfunction in four neurodegenerative diseases, namely Alzheimer's disease, Parkinson's disease, Huntington's disease"" || ""neurodegeneration, particularly in Alzheimer's disease and Parkinson's disease. However, additional research is required in order to understand the"" || As the population ages, the incidence and prevalence of neurodegenerative disorders will continue to increase"	Effects of exercise on sleep in neurodegenerative disease.	10.1016/j.nbd.2020.104859	32243913	PMC7497904	2020	Neurobiology of disease	Elsevier BV	N	cc by-nc-nd	True	gold	cc-by-nc-nd|cc-by-sa				https://www.elsevier.com/tdm/userlicense/1.0/|https://www.elsevier.com/legal/tdmrep-license|http://creativecommons.org/licenses/by-nc-nd/4.0/	exclude_text	restrictive_cc_licence:cc-by-nc-nd
27	test	0text27.txt	4856e5904ae56a2efb06f2b71f561fabc630bd2db260714108fd41e9b103db63	high	candidate_page_candidate_abstract_prefix_exact_match	https://doi.org/10.1007/978-1-0716-1712-0_15	Aptamer Detection of Neurodegenerative Disease Biomarkers	10.1007/978-1-0716-1712-0_15			2021	Neuromethods		Y	cc by	True	gold	cc-by				https://creativecommons.org/licenses/by/4.0/	exclude_text	manual_resolution:supported_candidate_search; candidate_source_oa_status:closed; no permissive redistribution licence identified; provider=openalex; candidate_rank=1
28	test	0text28.txt	7b3835f12568b37b2fe6330a7d1e56a70fb9d74babef3f3ca391a585070cad58	high	abstract_prefix_exact_match	"""Huntington's disease (HD) is a rare neurodegenerative disease of the central nervous system characterized by choreatic movements, behavioral disturbances, and neuropsychiatric sequelae"" || ""Huntington's disease (HD) is a rare neurodegenerative disease of the central nervous system characterized by choreatic movements, behavioral"" || ""chromosome 4p16.3 in the Huntingtin gene. Huntington's disease demonstrates the genetic principle of anticipation, where the larger the"" || ""and there is a high rate of neuropsychiatric symptoms including depression, and aggressive behavior. A significant risk of"" || ""be asked to evaluate and make recommendations for the treatment of acute agitation in HD patients. This can"" || Huntington's disease (HD) is a rare neurodegenerative disease of the central nervous system characterized by choreatic movements, behavioral disturbances, and neuropsychiatric sequelae"	Management of Agitation in Huntington's Disease: A Review of the Literature.	10.7759/cureus.9748	32944463	PMC7489774	2020	Cureus	Springer Science and Business Media LLC	Y	cc by	True	diamond	cc-by					include_text	clear_permissive_licence:cc-by
29	train	0text29.txt	3402272adbe0263772d389521c767a52a8381e9bca362586da5e084ae1bfff90	high	abstract_phrase_match	"""normal level on subscales of autonomy as compared to controls. One autonomy subscale was associated with apathy (r"" || Background: Autonomy describes a psychological state of self-regulation of motivation and action, which is a central characteristic of healthy functioning"	An Exploratory Study Investigating Autonomy in Huntington's Disease Gene Expansion Carriers.	10.3233/jhd-220540	35964199		2022	Journal of Huntington's disease	SAGE Publications	N		False	closed						exclude_text	oa_status_not_redistributable:closed
33	train	0text33.txt	081338449bac80231ba5f7fb09ce776330c6a85cb41c3c0b94014f2ca90ced1d	high	abstract_prefix_exact_match	"""Huntington disease is an inherited, progressive, incurable neurodegenerative disorder that primarily affects cells in the brain"" || ""Huntington disease is an inherited, progressive, incurable neurodegenerative disorder that primarily affects cells in the brain. Although the"" || ""brain. Although the genetic basis for this condition has been known for nearly 30 years, how this causes"" || ""there has been increasing evidence suggesting that dysfunction in macroautophagic/autophagic pathways may contribute to cellular dysfunction and death"" || ""that dysfunction in macroautophagic/autophagic pathways may contribute to cellular dysfunction and death. In our recent work we highlight"" || Huntington disease is an inherited, progressive, incurable neurodegenerative disorder that primarily affects cells in the brain"	Hunting out the autophagic problem in Huntington disease.	10.1080/15548627.2022.2069438	35468035	PMC9673967	2022	Autophagy	Informa UK Limited	N		True	green						exclude_text	no_clear_redistribution_licence
36	train	0text36.txt	80ead280084c907296ab5c4447a0ce71798fb5455d7e6c17e23f55bde34da5a1	high	abstract_prefix_exact_match	"""Substantial evidence indicates that oxidative/nitrosative stress contributes to the neurodegenerative diseases"" || ""Substantial evidence indicates that oxidative/nitrosative stress contributes to the neurodegenerative diseases. Peroxiredoxins (PRDXs) are one of the enzymatic"" || ""mechanisms neutralizing reactive oxygen/nitrogen species. Since mammalian PRDXs were identified 30 years ago, their significance was long overshadowed"" || ""studies suggests that these enzymes may be involved in the neurodegenerative process. This article reviews the current knowledge"" || ""neurodegenerative process. This article reviews the current knowledge on the expression and putative roles of PRDXs in neurodegenerative"" || Substantial evidence indicates that oxidative/nitrosative stress contributes to the neurodegenerative diseases"	Peroxiredoxins in Neurodegenerative Diseases.	10.3390/antiox9121203	33265993	PMC7761365	2020	Antioxidants (Basel, Switzerland)	MDPI AG	Y	cc by	True	gold	cc-by|cc-by-sa				https://creativecommons.org/licenses/by/4.0/	include_text	clear_permissive_licence:cc-by|cc-by-sa
40	train	0text40.txt	75f7caa9788cb91896af5445e0cf0f345e45f7c74c67833eea16de863d2f7796	high	abstract_prefix_exact_match	"""Cells have developed elaborate quality-control mechanisms for proteins and organelles to maintain cellular homeostasis"" || ""Cells have developed elaborate quality-control mechanisms for proteins and organelles to maintain cellular homeostasis. Such quality-control mechanisms are"" || ""degradation through the ubiquitin-proteasome or autophagy-lysosome system. Accumulating evidence suggests that impaired autophagy contributes to the accumulation of"" || ""genes have been reported to be linked to neurodegenerative diseases, such as Alzheimer's disease, Parkinson's disease, and Huntington's"" || Cells have developed elaborate quality-control mechanisms for proteins and organelles to maintain cellular homeostasis"	Autophagy in Neurodegenerative Diseases: A Hunter for Aggregates.	10.3390/ijms21093369	32397599	PMC7247013	2020	International journal of molecular sciences	MDPI AG	Y	cc by	True	gold	cc-by|cc-by-sa				https://creativecommons.org/licenses/by/4.0/	include_text	clear_permissive_licence:cc-by|cc-by-sa
45	train	0text45.txt	ff0b8798041920c498e731a5989e59a851bf544f9da7c99921ad747a15567b42	high	abstract_prefix_exact_match	"""There is a growing body of evidence that prionoid protein behaviors are a core element of neurodegenerative diseases (NDs) that afflict humans"" || ""There is a growing body of evidence that prionoid protein behaviors are a core element of neurodegenerative diseases (NDs) that afflict humans. Common elements in pathogenesis, pathological effects and protein-level behaviors exist between"" || ""There is a growing body of evidence that prionoid protein behaviors are a core element of neurodegenerative diseases"" || ""humans. Common elements in pathogenesis, pathological effects and protein-level behaviors exist between Alzheimer's Disease (AD), Parkinson's Disease (PD)"" || ""to glial cells and processes. This results in a complicated system of disease progression, which often takes advantage"" || ""which often takes advantage of protective processes to promote the propagation of pathological protein aggregates. This review article"" || There is a growing body of evidence that prionoid protein behaviors are a core element of neurodegenerative diseases (NDs) that afflict humans"	Prionoid Proteins in the Pathogenesis of Neurodegenerative Diseases.	10.3389/fnmol.2019.00271	31780895	PMC6861308	2019	Frontiers in molecular neuroscience	Frontiers Media SA	Y	cc by	True	gold	cc-by|cc-by-sa				https://creativecommons.org/licenses/by/4.0/	include_text	clear_permissive_licence:cc-by|cc-by-sa
47	train	0text47.txt	3572f2af8aa4472b4fe59c6e7ba8f2a2ab9c56cd78c5a97fee4e14dbe1e15747	high	abstract_prefix_exact_match	"""Neurodegenerative diseases are neurological disorders characterized by progressive neuronal degeneration, such as Parkinson's disease, Alzheimer's disease, amyotrophic lateral sclerosis and Huntington's disease"" || ""Neurodegenerative diseases are neurological disorders characterized by progressive neuronal degeneration, such as Parkinson's disease, Alzheimer's disease, amyotrophic lateral"" || ""and Huntington's disease. The neuronal damage caused by these diseases may be associated with abnormal alterations of connexins"" || ""to support and protect neurons and induce abnormal increases in levels of ions and metabolites, such as calcium"" || ""of ions and metabolites, such as calcium ions, glutamate and ATP, around neurons. These processes eventuallys lead to"" || Neurodegenerative diseases are neurological disorders characterized by progressive neuronal degeneration, such as Parkinson's disease, Alzheimer's disease, amyotrophic lateral sclerosis and Huntington's disease"	Role of connexins in neurodegenerative diseases (Review).	10.3892/mmr.2021.12034	33760195		2021	Molecular medicine reports	Spandidos Publications	N		False	closed						exclude_text	oa_status_not_redistributable:closed
61	train	0text61.txt	898af659cd3ed906411a0d5cad9a5ed0fae8dd5b0036dac169618b4218220f0e	high	abstract_prefix_exact_match	"""Neurodegenerative diseases are a major burden for our society, affecting millions of people worldwide"" || ""Neurodegenerative diseases are a major burden for our society, affecting millions of people worldwide. A main goal of"" || ""our understanding of the mechanisms underlying proteotoxicity, a common theme among these incurable and debilitating conditions. Cell proteome"" || ""behind the affected molecular pathways constitutes a daunting challenge. This review summarizes the current state on key processes"" || ""to cellular proteotoxicity in Alzheimer's disease, Parkinson's disease, Huntington's disease, and amyotrophic lateral sclerosis, providing a comprehensive landscape"" || Neurodegenerative diseases are a major burden for our society, affecting millions of people worldwide"	Proteotoxicity and Neurodegenerative Diseases.	10.3390/ijms21165646	32781742	PMC7460676	2020	International journal of molecular sciences	MDPI AG	Y	cc by	True	gold	cc-by|cc-by-sa				https://creativecommons.org/licenses/by/4.0/	include_text	clear_permissive_licence:cc-by|cc-by-sa
66	train	0text66.txt	ef37c244137423d00e95cdd00afa61aa34713e450af6b794407da976caa30bf7	high	openalex_abstract_prefix_exact_match	"""Epigenetic modifications in neurodegenerative diseases are just beginning to be studied; however, the growing interest in this phenomenon indicates its great importance in molecular mechanism of diseases and their phenotypical realization"" || ""Epigenetic modifications in neurodegenerative diseases are just beginning to be studied; however, the growing interest in this phenomenon"" || ""indicates its great importance in molecular mechanism of diseases and their phenotypical realization. DNA methylation takes one of"" || ""main DNA methylation types and the mechanisms of methylation and demethylation and provides general information on epigenetic regulation"""	DNA Methylation in Neurodegenerative Diseases	10.1134/s1022795419030062			2019	Russian Journal of Genetics	Pleiades Publishing Ltd	N		False	closed					https://www.springernature.com/gp/researchers/text-and-data-mining|https://www.springernature.com/gp/researchers/text-and-data-mining	exclude_text	oa_status_not_redistributable:closed
67	train	0text67.txt	eb87366bf54d40253091e87ba2824bc6ba17eb0083593639235ed972e403daf2	high	abstract_phrase_match	"""prospectively recruited premanifest and symptomatic Huntington's disease mutation carriers as well as healthy controls. Clinical and sociodemographic data"" || ""showed decreased network connectivity within the posterior hubs of the default-mode network and the medial prefrontal cortex, changes"" || ""burden scores (t = -2.35, P = 0.01). Dynamic analyses showed that network variability was decreased for default-central"" || Background Huntington's disease is a neurodegenerative disorder characterized by clinical alterations in the motor, behavioral, and cognitive domains"	Structure and Dynamics of Large-Scale Cognitive Networks in Huntington's Disease.	10.1002/mds.28839	34752656		2022	Movement disorders : official journal of the Movement Disorder Society	Wiley	N	cc by	True	hybrid	cc-by				http://creativecommons.org/licenses/by/4.0/	include_text	clear_permissive_licence:cc-by
76	train	0text76.txt	f3c1bf0e90c7b6070e2f94dcbbe77aee81d4407f79c12850be94323fa56a7cec	high	abstract_prefix_exact_match	"""Huntington's disease is a neurodegenerative disorder involving psychiatric, cognitive and motor symptoms"" || ""Huntington's disease is a neurodegenerative disorder involving psychiatric, cognitive and motor symptoms. Huntington's disease is caused by a tandem-repeat expansion in the huntingtin gene, which is widely expressed throughout the brain and"" || ""Huntington's disease is a neurodegenerative disorder involving psychiatric, cognitive and motor symptoms. Huntington's disease is caused by a"" || ""evidence of gut microbiome disruption in preclinical and clinical Huntington's disease, its potential as a target for therapeutic"" || ""is potentially due to the more pronounced changes in the structure, composition and instability of the gut microbial"" || ""future therapeutic approaches, including FMT and other forms of gut microbiome modulation, as potential clinical interventions for Huntington's"" || Huntington's disease is a neurodegenerative disorder involving psychiatric, cognitive and motor symptoms"	Faecal microbiota transplant ameliorates gut dysbiosis and cognitive deficits in Huntington's disease mice.	10.1093/braincomms/fcac205	36035436	PMC9400176	2022	Brain communications	Oxford University Press (OUP)	Y	cc by	True	gold	cc-by				https://creativecommons.org/licenses/by/4.0/	include_text	clear_permissive_licence:cc-by
