doc_id	split	source_file	sha256_txt	match_confidence	match_reason	query_used	source_title	doi	pmid	pmcid	publication_year	journal	publisher	epmc_is_open_access	epmc_license	openalex_is_oa	openalex_oa_status	openalex_licenses	unpaywall_is_oa	unpaywall_oa_status	unpaywall_licenses	crossref_license_urls	source_text_decision	decision_rationale
121	val	0text121.txt	08830039a277d101fc28e720c43596357be6165ac8f2de15463dda4bf5a009ef	high	abstract_prefix_exact_match	"""Neurodegenerative diseases (NDDs), such as Alzheimer's disease, Parkinson's disease, and Huntington's disease, are disorders, which cause irreversible and progressive deterioration of the central nervous system."""	Salivary Redox Biomarkers in Selected Neurodegenerative Diseases.	10.3390/jcm9020497	32059422	PMC7074092	2020	Journal of clinical medicine	MDPI AG	Y	cc by	True	gold	cc-by|cc-by-sa				https://creativecommons.org/licenses/by/4.0/	include_text	clear_permissive_licence:cc-by|cc-by-sa
122	train	0text122.txt	6522ebfa9be97e239d3ea776ff0862b55c4c282cc6f2983fe96e4a05837807d0	high	abstract_prefix_exact_match	"""Neurodegenerative diseases represent a large group of disorders characterized by gradual loss of neurons and functions of the central nervous systems."""	Tubulin Cytoskeleton in Neurodegenerative Diseases-not Only Primary Tubulinopathies.	10.1007/s10571-022-01304-6	36352320	PMC10287795	2023	Cellular and molecular neurobiology	Springer Science and Business Media LLC	Y	cc by	True	hybrid	cc-by				https://creativecommons.org/licenses/by/4.0|https://creativecommons.org/licenses/by/4.0	include_text	clear_permissive_licence:cc-by
123	train	0text123.txt	bdf2e2de08d0bafe7da5e82b234e5784071e0bcfa37db23b75fb414e5f18c8dd	high	abstract_prefix_exact_match	"""Ras homolog gene family member A (RhoA) is a small GTPase of the Rho family involved in regulating multiple signal transduction pathways that influence a diverse range of cellular functions."""	RhoA Signaling in Neurodegenerative Diseases.	10.3390/cells11091520	35563826	PMC9103838	2022	Cells	MDPI AG	Y	cc by	True	gold	cc-by				https://creativecommons.org/licenses/by/4.0/	include_text	clear_permissive_licence:cc-by
124	train	0text124.txt	d38380cfae63e8e5de0ebcb6aa518e76a3a5b2fd02660e456fe632b78f2a9e4f	high	abstract_prefix_exact_match	"""Mitochondria, the centers of energy metabolism, have been shown to participate in epigenetic regulation of neurodegenerative diseases."""	Role of Mitochondria in Neurodegenerative Diseases: From an Epigenetic Perspective.	10.3389/fcell.2021.688789	34513831	PMC8429841	2021	Frontiers in cell and developmental biology	Frontiers Media SA	Y	cc by	True	gold	cc-by|cc-by-sa				https://creativecommons.org/licenses/by/4.0/	include_text	clear_permissive_licence:cc-by|cc-by-sa
131	test	0text131.txt	d8fcf1b19aae67f9019f7401e0c78f54ff14ff27d9229cafff9915f978190ca2	high	abstract_prefix_exact_match	"""MicroRNAs (miRNAs) are important regulators of several biological processes, such as cell growth, cell proliferation, embryonic development, tissue differentiation, and apoptosis."""	Mitochondrial MicroRNAs in Aging and Neurodegenerative Diseases.	10.3390/cells9061345	32481587	PMC7349858	2020	Cells	MDPI AG	Y	cc by	True	gold	cc-by|cc-by-sa				https://creativecommons.org/licenses/by/4.0/	include_text	clear_permissive_licence:cc-by|cc-by-sa
135	val	0text135.txt	845de743f76bde33fd57d7f8bcc77394978880abf9857226519a799844c6d15a	high	abstract_prefix_exact_match	"""Transcranial sonography (TCS) is a diagnostic tool in mood and movement disorders."""	Alterations in transcranial sonography among Huntington's disease patients with psychiatric symptoms.	10.1007/s00702-020-02187-x	32285254	PMC7293686	2020	Journal of neural transmission (Vienna, Austria : 1996)	Springer Science and Business Media LLC	Y	cc by	True	hybrid	cc-by				https://creativecommons.org/licenses/by/4.0|https://creativecommons.org/licenses/by/4.0	include_text	clear_permissive_licence:cc-by
137	train	0text137.txt	b5c16db29059c41611bf2d898682f795668cd37b1759da72a5c1377f0ecc9b0e	high	abstract_prefix_exact_match	"""In this review, we shed light on recent advances regarding the characterization of biochemical pathways of cellular mechanosensing and mechanotransduction with particular attention to their role in neurodegenerative disease pathogenesis."""	Biochemical Pathways of Cellular Mechanosensing/Mechanotransduction and Their Role in Neurodegenerative Diseases Pathogenesis.	10.3390/cells11193093	36231055	PMC9563116	2022	Cells	MDPI AG	Y	cc by	True	gold	cc-by				https://creativecommons.org/licenses/by/4.0/	include_text	clear_permissive_licence:cc-by
138	train	0text138.txt	1d77ecb2d3d4d0adf93e2159100f73896b9d1059567a7ef91990ae9faa879486	high	abstract_prefix_exact_match	"""Prion diseases are fatal, transmissible neurodegenerative disorders whose pathogenesis is driven by the misfolding, self-templating and cell-to-cell spread of the prion protein."""	POSCAbilities: The Application of the Prion Organotypic Slice Culture Assay to Neurodegenerative Disease Research.	10.3390/biom10071079	32698402	PMC7407827	2020	Biomolecules	MDPI AG	Y	cc by	True	gold	cc-by|cc-by-sa				https://creativecommons.org/licenses/by/4.0/	include_text	clear_permissive_licence:cc-by|cc-by-sa
139	train	0text139.txt	da8b7f0dcfa868d29d998f43d86a4a353f9ef1a6b493634234e6629650f9f016	high	abstract_prefix_exact_match	"""Neurodegenerative diseases are debilitating and currently incurable conditions causing severe cognitive and motor impairments, defined by the progressive deterioration of neuronal structure and function, eventually causing neuronal loss."""	MicroRNAs Dysregulation and Mitochondrial Dysfunction in Neurodegenerative Diseases.	10.3390/ijms21175986	32825273	PMC7504116	2020	International journal of molecular sciences	MDPI AG	Y	cc by	True	gold	cc-by|cc-by-sa				https://creativecommons.org/licenses/by/4.0/	include_text	clear_permissive_licence:cc-by|cc-by-sa
151	test	0text151.txt	e089ef8bb8e649e74ac5e026199345aa2d184fee222c43a406b1d5c7ec384746	high	abstract_prefix_exact_match	"""Increasing evidence in recent years indicates that protein misfolding and aggregation, leading to ER stress, are central factors of pathogenicity in neurodegenerative diseases."""	Protein Misfolding and ER Stress in Huntington's Disease.	10.3389/fmolb.2019.00020	31001537	PMC6456712	2019	Frontiers in molecular biosciences	Frontiers Media SA	Y	cc by	True	gold	cc-by|cc-by-sa				https://creativecommons.org/licenses/by/4.0/	include_text	clear_permissive_licence:cc-by|cc-by-sa
152	train	0text152.txt	bc42990eb40bc55603813ef44f37063a4cfaf56b9f690397be7a45bcd772010e	high	abstract_prefix_exact_match	"""Neurodegenerative diseases are closely related to brain function and the progression of the diseases are irreversible."""	Diagnostic and Therapeutic Potential of Exosomes in Neurodegenerative Diseases.	10.3389/fnagi.2021.790863	34975460	PMC8717921	2021	Frontiers in aging neuroscience	Frontiers Media SA	Y	cc by	True	gold	cc-by|cc-by-sa				https://creativecommons.org/licenses/by/4.0/	include_text	clear_permissive_licence:cc-by|cc-by-sa
153	train	0text153.txt	44fc8eea6ec07b94dbb15b74f126c53ba3e8d50876d3573e856c767d065b21cc	high	abstract_prefix_exact_match	"""Huntington's disease (HD) is an inherited, autosomal dominant disorder that is characteristically thought of as a degenerative disorder."""	Neocortical morphometry in Huntington's disease: Indication of the coexistence of abnormal neurodevelopmental and neurodegenerative processes.	10.1016/j.nicl.2020.102211	32113174	PMC7044794	2020	NeuroImage. Clinical	Elsevier BV	Y	cc by	True	gold	cc-by|cc-by-sa				https://www.elsevier.com/tdm/userlicense/1.0/|https://www.elsevier.com/legal/tdmrep-license|http://creativecommons.org/licenses/by/4.0/	include_text	clear_permissive_licence:cc-by|cc-by-sa
154	test	0text154.txt	da8d93247c242878b40c5443785ec56c7f1a4376657576241f96fc2522c9274b	high	abstract_prefix_exact_match	"""(1) Background: Sleep patterns are frequently disrupted in neurodegenerative disorders such as Huntington disease (HD); however, they are still poorly understood, especially their association with clinic features."""	Sleep Quality and Related Clinical Manifestations in Huntington Disease.	10.3390/jpm12060864	35743649	PMC9224745	2022	Journal of personalized medicine	MDPI AG	Y	cc by	True	gold	cc-by				https://creativecommons.org/licenses/by/4.0/	include_text	clear_permissive_licence:cc-by
181	train	0text181.txt	8227d69a01d16f5858c07ff2210b36f46ca66ef01a81462e00457d2ad3d2e663	high	first_sentence_match	"""Huntington's disease is a severe and currently incurable neurodegenerative disease."""	Huntington's Disease-An Outlook on the Interplay of the HTT Protein, Microtubules and Actin Cytoskeletal Components.	10.3390/cells9061514	32580314	PMC7348758	2020	Cells	MDPI AG	Y	cc by	True	gold	cc-by|cc-by-sa				https://creativecommons.org/licenses/by/4.0/	include_text	clear_permissive_licence:cc-by|cc-by-sa
202	train	0text202.txt	412a33f242d52c1aa0ee385d962d07db1b5a6d27dabed5e3e5b46a20aad0943f	high	abstract_prefix_exact_match	"""The zebrafish is increasingly recognized as a model organism for translational research into human neuropathology."""	Zebrafish as a model organism for neurodegenerative disease.	10.3389/fnmol.2022.940484	36311026	PMC9606821	2022	Frontiers in molecular neuroscience	Frontiers Media SA	Y	cc by	True	gold	cc-by				https://creativecommons.org/licenses/by/4.0/	include_text	clear_permissive_licence:cc-by
205	train	0text205.txt	8bc6210381afd8ba3b56109df9f41c2f2dd7c7bb71d1f3bd8d7aea7e898c543f	high	abstract_prefix_exact_match	"""Neurodegenerative diseases are a diverse class of diseases attributed to chronic progressive neuronal degeneration and synaptic loss in the brain and/or spinal cord, including Alzheimer's disease, Parkinson's disease, Huntington's disease,"""	Mechanisms of Ferroptosis and Emerging Links to the Pathology of Neurodegenerative Diseases.	10.3389/fnagi.2022.904152	35837484	PMC9273851	2022	Frontiers in aging neuroscience	Frontiers Media SA	Y	cc by	True	gold	cc-by				https://creativecommons.org/licenses/by/4.0/	include_text	clear_permissive_licence:cc-by
231	test	0text231.txt	293c443c63e4238f37823859af922d70e8bc7fcbecf60c335fe144125f515e61	high	abstract_prefix_exact_match	"""Dimethyl fumarate (DMF) is an antioxidative and anti-inflammatory drug approved for treatment of multiple sclerosis and psoriasis; however, beneficial effects of DMF have also been found in other inflammatory diseases and cancers."""	Dimethyl fumarate: A review of preclinical efficacy in models of neurodegenerative diseases.	10.1016/j.ejphar.2022.175025	35569547		2022	European journal of pharmacology	Elsevier BV	N	cc by	True	hybrid	cc-by				https://www.elsevier.com/tdm/userlicense/1.0/|https://www.elsevier.com/legal/tdmrep-license|http://creativecommons.org/licenses/by/4.0/	include_text	clear_permissive_licence:cc-by
234	test	0text234.txt	bb7ad7d1177ac373c550dc76a5357905dd2ab66749a5e86e340b067b51a3cd22	high	abstract_prefix_exact_match	"""Despite the improvements in life expectancy, neurodegenerative conditions have arguably become the most dreaded maladies of older people."""	Essential Oils as a Potential Neuroprotective Remedy for Age-Related Neurodegenerative Diseases: A Review.	10.3390/molecules26041107	33669787	PMC7922935	2021	Molecules (Basel, Switzerland)	MDPI AG	Y	cc by	True	gold	cc-by|cc-by-sa				https://creativecommons.org/licenses/by/4.0/	include_text	clear_permissive_licence:cc-by|cc-by-sa
252	train	0text252.txt	6e0d4eaa21080825fd8288b1007170cfb7c597e346b8ff2e8c80fdc6443d9391	high	abstract_prefix_exact_match	"""Synaptic disruption and altered neurotransmitter release occurs in the brains of patients and in murine models of neurodegenerative diseases (NDDs)."""	Disruption of Exocytosis in Sympathoadrenal Chromaffin Cells from Mouse Models of Neurodegenerative Diseases.	10.3390/ijms21061946	32178443	PMC7139653	2020	International journal of molecular sciences	MDPI AG	Y	cc by	True	gold	cc-by|cc-by-sa|other-oa				https://creativecommons.org/licenses/by/4.0/	include_text	clear_permissive_licence:cc-by|cc-by-sa
257	train	0text257.txt	c2ae5a42c120b8bd7b1c379cd94ab3532b24eac99d5266407e82fb9085833b93	high	abstract_prefix_exact_match	"""Microglia play an important role in the maintenance and neuroprotection of the central nervous system (CNS) by removing pathogens, damaged neurons, and plaques."""	The Role of Microglia in the Development of Neurodegenerative Diseases.	10.3390/biomedicines9101449	34680566	PMC8533549	2021	Biomedicines	MDPI AG	Y	cc by	True	gold	cc-by|cc-by-sa				https://creativecommons.org/licenses/by/4.0/	include_text	clear_permissive_licence:cc-by|cc-by-sa
258	train	0text258.txt	17bae2c488c67ca1fe42567e778be372606f1f634630c84a6eae82bc8b784896	high	abstract_prefix_exact_match	"""Iron has been increasingly implicated in the pathology of neurodegenerative diseases."""	Systematic Review: Quantitative Susceptibility Mapping (QSM) of Brain Iron Profile in Neurodegenerative Diseases.	10.3389/fnins.2021.618435	33679303	PMC7930077	2021	Frontiers in neuroscience	Frontiers Media SA	Y	cc by	True	gold	cc-by|cc-by-sa				https://creativecommons.org/licenses/by/4.0/	include_text	clear_permissive_licence:cc-by|cc-by-sa
261	train	0text261.txt	28059c3cc13c9b34c0f55e08ef0f491507b73aa765a6e9ef8686da666d81bcf6	high	abstract_prefix_exact_match	"""Huntington's disease is a progressive, autosomal dominant, neurodegenerative disorder caused by an expanded CAG repeat in the huntingtin gene."""	Implications of the Orb2 Amyloid Structure in Huntington's Disease.	10.3390/ijms21186910	32967102	PMC7555547	2020	International journal of molecular sciences	MDPI AG	Y	cc by	True	gold	cc-by|cc-by-sa				https://creativecommons.org/licenses/by/4.0/	include_text	clear_permissive_licence:cc-by|cc-by-sa
264	train	0text264.txt	05dfc810c94ff8dff355e45312ca97f7d0b45132df38cc66cf6b86d6d2a2c5a6	high	abstract_prefix_exact_match	"""MicroRNAs are post-transcriptional regulators of gene expression, crucial for neuronal differentiation, survival, and activity."""	Interplay between MicroRNAs and Oxidative Stress in Neurodegenerative Diseases.	10.3390/ijms20236055	31801298	PMC6929013	2019	International journal of molecular sciences	MDPI AG	Y	cc by	True	gold	cc-by				https://creativecommons.org/licenses/by/4.0/	include_text	clear_permissive_licence:cc-by
265	train	0text265.txt	f482128b894e04720382efe57dad882faf68f231b575619dfccd273a4081420e	high	abstract_prefix_exact_match	"""The world population is progressively ageing, assuming an enormous social and health challenge."""	Neurohormetic phytochemicals in the pathogenesis of neurodegenerative diseases.	10.1186/s12979-022-00292-x	35953850	PMC9367062	2022	Immunity & ageing : I & A	Springer Science and Business Media LLC	Y	cc by	True	gold	cc-by				https://creativecommons.org/licenses/by/4.0|https://creativecommons.org/licenses/by/4.0	include_text	clear_permissive_licence:cc-by
267	train	0text267.txt	dd413fa134178d79282fdc7bda1192e2ab9515dfef8a22a827f8534c92c70cd8	high	abstract_prefix_exact_match	"""Acetylation is a key post-translational modification (PTM) involved in the regulation of both histone and non-histone proteins."""	The role of altered protein acetylation in neurodegenerative disease.	10.3389/fnagi.2022.1025473	36688174	PMC9845957	2022	Frontiers in aging neuroscience	Frontiers Media SA	Y	cc by	True	gold	cc-by				https://creativecommons.org/licenses/by/4.0/	include_text	clear_permissive_licence:cc-by
269	train	0text269.txt	32060e9295e685cd338c5a5564059b04ed52fa3fbcfb0714660fa258daf9a152	high	abstract_prefix_exact_match	"""Neurodegenerative diseases, including Alzheimer's disease (AD), Parkinson's disease (PD), Huntington's disease (HD), and amyotrophic lateral sclerosis (ALS), currently affect more than 6 million people in the United States."""	The Potential of Flavonoids for the Treatment of Neurodegenerative Diseases.	10.3390/ijms20123056	31234550	PMC6627573	2019	International journal of molecular sciences	MDPI AG	Y	cc by	True	gold	cc-by|cc-by-sa				https://creativecommons.org/licenses/by/4.0/	include_text	clear_permissive_licence:cc-by|cc-by-sa
270	train	0text270.txt	4bd1e047c8de05299f091a8c4cf735815234552745452b9cce0aedc0e47a7ae8	high	abstract_prefix_exact_match	"""Mammalian transglutaminases (TGs) catalyze calcium-dependent irreversible posttranslational modifications of proteins and their enzymatic activities contribute to the pathogenesis of several human neurodegenerative diseases."""	Transglutaminase 6 Is Colocalized and Interacts with Mutant Huntingtin in Huntington Disease Rodent Animal Models.	10.3390/ijms22168914	34445621	PMC8396294	2021	International journal of molecular sciences	MDPI AG	Y	cc by	True	gold	cc-by|cc-by-sa				https://creativecommons.org/licenses/by/4.0/	include_text	clear_permissive_licence:cc-by|cc-by-sa
272	train	0text272.txt	04e59a347f65be44a2fdd463e9fe45fb65ff2fd41282a341d2cb5f8599f42acf	high	abstract_prefix_exact_match	"""Neurodegenerative diseases (NDs) including Alzheimer's disease, Parkinson's disease, amyotrophic lateral sclerosis, and Huntington's disease are incurable and affect millions of people worldwide."""	Advances in Applying Computer-Aided Drug Design for Neurodegenerative Diseases.	10.3390/ijms22094688	33925236	PMC8124449	2021	International journal of molecular sciences	MDPI AG	Y	cc by	True	gold	cc-by|cc-by-sa				https://creativecommons.org/licenses/by/4.0/	include_text	clear_permissive_licence:cc-by|cc-by-sa
274	test	0text274.txt	d09784152b9bb30a2e9acc17b0c65a414c9e19c18917735b7df3b450d764cb58	high	abstract_prefix_exact_match	"""Neurodegenerative diseases are inseparably linked with aging and increase as life expectancy extends."""	The Common Cellular Events in the Neurodegenerative Diseases and the Associated Role of Endoplasmic Reticulum Stress.	10.3390/ijms23115894	35682574	PMC9180188	2022	International journal of molecular sciences	MDPI AG	Y	cc by	True	gold	cc-by				https://creativecommons.org/licenses/by/4.0/	include_text	clear_permissive_licence:cc-by
276	train	0text276.txt	e9a2e0f0730cbbb87209483a347115e7e03f330faaae8eddf6e93cada3055d91	high	abstract_prefix_exact_match	"""Neurodegenerative diseases (NDs) are a diverse group of disorders characterized by the progressive degeneration of the structure and function of the central or peripheral nervous systems."""	TRIM family proteins: roles in proteostasis and neurodegenerative diseases.	10.1098/rsob.220098	35946309	PMC9364147	2022	Open biology	The Royal Society	Y	cc by	True	gold	cc-by				https://royalsociety.org/journals/ethics-policies/data-sharing-mining/	include_text	clear_permissive_licence:cc-by
