doc_id	split	source_file	sha256_txt	match_confidence	match_reason	query_used	source_title	doi	pmid	pmcid	publication_year	journal	publisher	epmc_is_open_access	epmc_license	openalex_is_oa	openalex_oa_status	openalex_licenses	unpaywall_is_oa	unpaywall_oa_status	unpaywall_licenses	crossref_license_urls	source_text_decision	decision_rationale
102	train	0text102.txt	598ec403fde96c14b8ac34476ac5667cb7c9f64c76596bc4849a35ad655a894b	high	abstract_prefix_exact_match	"""Neurologic and nonneurologic manifestations have been shown for Huntington disease (HD) as a genetic neurodegenerative disorder."""	Cerebral venous thrombosis, neutropenia and iron-deficiency anemia in Huntington disease.	10.2217/nmt-2020-0045	33703929		2021	Neurodegenerative disease management	Informa UK Limited	N		False	closed						exclude_text	oa_status_not_redistributable:closed
106	train	0text106.txt	4b71bb1348c7c53e447ce21c51155cbecf2a2894a3e55c16860e9249e3137477	high	abstract_prefix_exact_match	"""The pathogenic mechanisms of these diseases must be well understood for the treatment of neurological disorders such as Huntington's disease."""	CRISPR/Cas9 Mediated Therapeutic Approach in Huntington's Disease.	10.1007/s12035-022-03150-5	36482283	PMC9734918	2023	Molecular neurobiology	Springer Science and Business Media LLC	Y		True	bronze					https://www.springernature.com/gp/researchers/text-and-data-mining|https://www.springernature.com/gp/researchers/text-and-data-mining	exclude_text	oa_status_not_redistributable:bronze
109	train	0text109.txt	caae0682a3812eb27dc926a96b33b274e4348a7f9bec9022e14c44ea0da7a59c	high	abstract_prefix_exact_match	"""Neurodegenerative diseases are gradually becoming the main burden of society."""	Long non-coding RNAs in neurodegenerative diseases.	10.1016/j.neuint.2021.105096	34118305		2021	Neurochemistry international	Elsevier BV	N		False	closed					https://www.elsevier.com/tdm/userlicense/1.0/|https://www.elsevier.com/legal/tdmrep-license|https://doi.org/10.15223/policy-017|https://doi.org/10.15223/policy-037|https://doi.org/10.15223/policy-012|https://doi.org/10.15223/policy-029|https://doi.org/10.15223/policy-004	exclude_text	oa_status_not_redistributable:closed
111	train	0text111.txt	e2091358c2a4fb25195565d242c51b2462bedd18fb2bf343586946a8c9e716e4	high	abstract_prefix_exact_match	"""Huntington's disease (HD) is a neurodegenerative, progressive disorder conditioned by a mutation in the HTT gene."""	Huntington's Disease Progression and Caregiver Burden.	10.1159/000524146	35483333		2022	European neurology	S. Karger AG	N		False	closed					https://www.karger.com/Services/SiteLicenses|https://www.karger.com/Services/SiteLicenses	exclude_text	oa_status_not_redistributable:closed
117	train	0text117.txt	b5e9f7c6de7921b7a51d56383ee158e87b2953e23417523b0e3cbbf8933fab73	high	abstract_prefix_exact_match	"""Huntington disease is a rare genetic disorder characterized by motor, cognitive, and psychiatric impairments."""	On the hunt for a cure: A guide to Huntington disease.	10.1097/01.jaa.0000735740.95438.60	33735136		2021	JAAPA : official journal of the American Academy of Physician Assistants	Ovid Technologies (Wolters Kluwer Health)	N		False	closed						exclude_text	oa_status_not_redistributable:closed
134	test	0text134.txt	4ccd4a82e232cb703020fb79b6c2ef66a21793c6393c852b0ecfbd148d5376bd	high	abstract_prefix_exact_match	"""Huntington's disease (HD) is a progressive neurodegenerative disorder which deteriorates the physical and mental abilities of the patients."""	Modulation of Huntington's Disease in Drosophila.	10.2174/1871527320666210412155508	33845728		2021	CNS & neurological disorders drug targets	Bentham Science Publishers Ltd.	N		False	closed						exclude_text	oa_status_not_redistributable:closed
144	train	0text144.txt	8fd30083ada538f49b95c6d739832db0daf7b310662e643e55a9076b55049159	high	abstract_prefix_exact_match	"""Antisense oligonucleotides represent a novel therapeutic platform for the discovery of medicines that have the potential to treat most neurodegenerative diseases."""	Antisense Oligonucleotide Therapies for Neurodegenerative Diseases.	10.1146/annurev-neuro-070918-050501	31283897	PMC7427431	2019	Annual review of neuroscience	Annual Reviews	N		True	green						exclude_text	no_clear_redistribution_licence
155	test	0text155.txt	b5c07a6b1e84ba9970800f11819b8fa8a30b9907dac7b820fa01d142c3cd8511	high	abstract_prefix_exact_match	"""Progressive abnormality and loss of axons and neurons in the central nervous system (CNS) cause neurodegenerative diseases (NDs)."""	The Functional Roles of Curcumin on Astrocytes in Neurodegenerative Diseases.	10.1159/000517901	34496365		2022	Neuroimmunomodulation	S. Karger AG	N		True	bronze					https://www.karger.com/Services/SiteLicenses|https://www.karger.com/Services/SiteLicenses	exclude_text	oa_status_not_redistributable:bronze
156	train	0text156.txt	fc0d639b257a8b1ae4cadc0bb82d7cc1737e2f29b3a554bd42d01b8f8a324db5	high	abstract_prefix_exact_match	"""Deutetrabenazine (DTBZ) is a US FDA-approved treatment for chorea in Huntington's disease."""	Deutetrabenazine in the treatment of Huntington's disease.	10.2217/nmt-2018-0040	30624137		2019	Neurodegenerative disease management	Informa UK Limited	N		False	closed						exclude_text	oa_status_not_redistributable:closed
157	train	0text157.txt	ea72a312765ff77a88c7686d5e5a70ee7533688e07d1807c980a1aa34c934cb2	high	abstract_prefix_exact_match	"""MicroRNAs (miRNAs) are non-coding RNAs which are essential post-transcriptional gene regulators in various neuronal degenerative diseases and playact a key role in these physiological progresses."""	The role of microRNAs in neurodegenerative diseases: a review.	10.1007/s10565-022-09761-x	36125599	PMC9486770	2023	Cell biology and toxicology	Springer Science and Business Media LLC	Y		True	bronze					https://www.springernature.com/gp/researchers/text-and-data-mining|https://www.springernature.com/gp/researchers/text-and-data-mining	exclude_text	oa_status_not_redistributable:bronze
174	test	0text174.txt	8da066a751f3421054a4fd0cde0f612c58cb8b2a67b0895bce3815975e79e7c6	high	first_sentence_match	"""This review presents the potential effects of dietary antioxidants on neurodegenerative diseases."""	Role of Dietary Antioxidants in Neurodegenerative Diseases: Where are We Standing?	10.2174/1381612826666200107143619	31914905		2020	Current pharmaceutical design	Bentham Science Publishers Ltd.	N		False	closed						exclude_text	oa_status_not_redistributable:closed
175	train	0text175.txt	e5d847714250b132c8d4a674344de3f3572bcd145c2cc7e999d8bd8c689dd033	high	abstract_prefix_exact_match	"""Huntington disease (HD) is an autosomal dominant progressive neurodegenerative disorder associated with expanded CAG repeat size in the huntingtin gene and usually presenting with"""	Extending the Phenotypic Spectrum of Huntington Disease: Hypothermia.	10.1159/000505887	32256303	PMC7109404	2020	Molecular syndromology	S. Karger AG	N		True	bronze					https://www.karger.com/Services/SiteLicenses|https://www.karger.com/Services/SiteLicenses	exclude_text	oa_status_not_redistributable:bronze
208	train	0text208.txt	533e6bb009f3233a84ad7de0d79d6a664893c3628063c12fb0365254aae08f8e	high	abstract_prefix_exact_match	"""Huntington disease, a neurodegenerative disease characterized by progressive motor, behavioral, and cognitive decline, is caused by a CAG trinucleotide repeat expansion in the huntingtin gene on chromosome 4."""	Medical, Surgical, and Genetic Treatment of Huntington Disease.	10.1016/j.ncl.2020.01.010	32279715		2020	Neurologic clinics	Elsevier BV	N		False	closed					https://www.elsevier.com/tdm/userlicense/1.0/|https://www.elsevier.com/legal/tdmrep-license	exclude_text	oa_status_not_redistributable:closed
212	train	0text212.txt	1b4eb2db6d0865e0faf5172c67b1591dc4693e1f4e323da53a82ccef48f48bcd	high	abstract_prefix_exact_match	"""Huntington's disease (HD) is an autosomal dominantly-inherited neurodegenerative disease, which is caused by CAG trinucleotide expansion in exon 1 of the Huntingtin (HTT) gene."""	CRISPR-Based Genome-Editing Tools for Huntington's Disease Research and Therapy.	10.1007/s12264-022-00880-3	35608753	PMC9672252	2022	Neuroscience bulletin	Springer Science and Business Media LLC	N		True	green					https://www.springer.com/tdm|https://www.springer.com/tdm	exclude_text	tdm_licence_only
213	train	0text213.txt	1fa9123b3a8ee1f8bce948352251f5fbe137c39f3cb9299d323805ae4e3d352a	high	abstract_prefix_exact_match	"""Huntington's disease (HD) is an inherited neurodegenerative disease characterized by motor, cognitive and behavioral deficits."""	Circulating Endocannabinoids in Huntington's Disease: An Exploratory Cross-Sectional Study.	10.3233/jhd-210507	35124656		2022	Journal of Huntington's disease	SAGE Publications	N		True	bronze						exclude_text	oa_status_not_redistributable:bronze
233	train	0text233.txt	f3e9bb8bd3a217155b726736571e46be245868b9ba44103ba63dd9c34ac2d277	high	abstract_prefix_short_match	"""Nowadays, epigenetics is of great research value as a new gateway that can solve the sophisticated mysteries behind neurodegenerative diseases."""	Targeting epigenetics as a promising therapeutic strategy for treatment of neurodegenerative diseases.	10.1016/j.bcp.2022.115295	36241096		2022	Biochemical pharmacology	Elsevier BV	N		False	closed					https://www.elsevier.com/tdm/userlicense/1.0/|https://www.elsevier.com/legal/tdmrep-license|https://doi.org/10.15223/policy-017|https://doi.org/10.15223/policy-037|https://doi.org/10.15223/policy-012|https://doi.org/10.15223/policy-029|https://doi.org/10.15223/policy-004	exclude_text	oa_status_not_redistributable:closed
254	train	0text254.txt	d2ddba5df47dc263ac6af49313e93201d5ea5cd1cc8dadb46c937b6c3f8e010b	high	abstract_prefix_exact_match	"""Neuroinflammation is considered as a detrimental factor in neurodegenerative diseases, including Alzheimer's disease (AD), Parkinson's disease (PD), Huntington's disease (HD), etc."""	Targeting microglial autophagic degradation in NLRP3 inflammasome-mediated neurodegenerative diseases.	10.1016/j.arr.2020.101202	33161129		2021	Ageing research reviews	Elsevier BV	N		False	closed					https://www.elsevier.com/tdm/userlicense/1.0/|https://www.elsevier.com/legal/tdmrep-license	exclude_text	oa_status_not_redistributable:closed
255	train	0text255.txt	4b4a802d31ff226c187a1a736961983d03ee39a44c3558e2e54c655299f21d7e	high	abstract_prefix_exact_match	"""Huntington's disease (HD) is an autosomal dominant neurodegenerative disorder caused by a CAG expansion greater than 35 triplets in the IT-15 gene, with a clinical onset usually in the forties."""	Late-onset Huntington disease: An Italian cohort.	10.1016/j.jocn.2020.12.025	33775347		2021	Journal of clinical neuroscience : official journal of the Neurosurgical Society of Australasia	Elsevier BV	N		False	closed					https://www.elsevier.com/tdm/userlicense/1.0/|https://www.elsevier.com/legal/tdmrep-license|https://doi.org/10.15223/policy-017|https://doi.org/10.15223/policy-037|https://doi.org/10.15223/policy-012|https://doi.org/10.15223/policy-029|https://doi.org/10.15223/policy-004	exclude_text	oa_status_not_redistributable:closed
260	train	0text260.txt	6a4927b9f55462c371f16d9857343cf88575d41ac1c04dbf3451d9b7d27f6290	high	abstract_prefix_short_match	"""Huntington's disease (HD) is a rare neurodegenerative disease characterized by motor, cognitive, and psychiatric symptoms."""	Inflammasome activation and assembly in Huntington's disease.	10.1016/j.molimm.2022.09.002	36126501		2022	Molecular immunology	Elsevier BV	N		False	closed					https://www.elsevier.com/tdm/userlicense/1.0/|https://www.elsevier.com/legal/tdmrep-license|https://doi.org/10.15223/policy-017|https://doi.org/10.15223/policy-037|https://doi.org/10.15223/policy-012|https://doi.org/10.15223/policy-029|https://doi.org/10.15223/policy-004	exclude_text	oa_status_not_redistributable:closed
266	train	0text266.txt	61e80cb816981dce09f0c8e7c6b8b81b9d354b71f97d58fb2517edf9aad14bcc	high	abstract_prefix_exact_match	"""Originating from slow irreversible and progressive loss and dysfunction of neurons and synapses in the nervous system, neurodegenerative diseases (NDDs) affect millions of people worldwide."""	Exosomal microRNAs as diagnostic biomarkers and therapeutic applications in neurodegenerative diseases.	10.1080/01616412.2022.2129768	36184105		2023	Neurological research	Informa UK Limited	N		False	closed						exclude_text	oa_status_not_redistributable:closed
281	train	0text281.txt	e61dd793e7d80ab2bb50a53618312992d0eb4c500b6149a63dba1704f8876161	high	abstract_prefix_exact_match	"""Diversiform ways of intercellular communication are vital links in maintaining homeostasis and disseminating physiological states."""	Tunneling nanotubes: A novel pharmacological target for neurodegenerative diseases?	10.1016/j.phrs.2021.105541	33711434		2021	Pharmacological research	Elsevier BV	N		False	closed					https://www.elsevier.com/tdm/userlicense/1.0/|https://www.elsevier.com/legal/tdmrep-license|https://doi.org/10.15223/policy-017|https://doi.org/10.15223/policy-037|https://doi.org/10.15223/policy-012|https://doi.org/10.15223/policy-029|https://doi.org/10.15223/policy-004	exclude_text	oa_status_not_redistributable:closed
290	train	0text290.txt	1ecd39118960cbe185788779851f24350c257ede587d56ac889e323430d5323d	high	abstract_prefix_exact_match	"""Huntington Disease is a chronically progressive and neurodegenerative disease, which leads to death after 10 to 30 years of suffering and worsening."""	[Which interventions are recommended in the last phase of Huntington disease?]	10.1007/s10354-021-00841-x	33852093		2022	Wiener medizinische Wochenschrift (1946)	Springer Science and Business Media LLC	N		False	closed					https://www.springer.com/tdm|https://www.springer.com/tdm	exclude_text	tdm_licence_only
300	val	0text300.txt	bf629afdf3f687b09329e539e7c272d2a8e2bd610d15fcbf3a16491245b409fe	high	abstract_prefix_exact_match	"""Huntington's disease is a progressive neurodegenerative disease caused by mutation of the huntingtin (HTT) gene."""	The updated development of blood-based biomarkers for Huntington's disease.	10.1007/s00415-023-11572-x	36692635	PMC9873222	2023	Journal of neurology	Springer Science and Business Media LLC	Y		True	bronze					https://www.springernature.com/gp/researchers/text-and-data-mining|https://www.springernature.com/gp/researchers/text-and-data-mining	exclude_text	oa_status_not_redistributable:bronze
365	test	0text365.txt	e38dbfad673a49ecf3d807bab58ca2f95eac41d5b46e3429b040f7e6633fb576	high	abstract_prefix_exact_match	"""Posttranslational modifications are ubiquitous regulators of cellular processes."""	SUMOylation in Neurodegenerative Diseases.	10.1159/000502142	31505513		2020	Gerontology	S. Karger AG	N		False	closed					https://www.karger.com/Services/SiteLicenses|https://www.karger.com/Services/SiteLicenses	exclude_text	oa_status_not_redistributable:closed
383	train	0text383.txt	a549e408ac5ea1adaf975ed8266c5e5bb1f90fa6007ced35599dbf1fa32cf57a	high	abstract_prefix_exact_match	"""Neurodegenerative diseases have shown an increasing incidence in the older population in recent years."""	Artificial intelligence in neurodegenerative diseases: A review of available tools with a focus on machine learning techniques.	10.1016/j.artmed.2021.102081	34127244		2021	Artificial intelligence in medicine	Elsevier BV	N		False	closed					https://www.elsevier.com/tdm/userlicense/1.0/|https://www.elsevier.com/legal/tdmrep-license|https://doi.org/10.15223/policy-017|https://doi.org/10.15223/policy-037|https://doi.org/10.15223/policy-012|https://doi.org/10.15223/policy-029|https://doi.org/10.15223/policy-004	exclude_text	oa_status_not_redistributable:closed
401	train	0text401.txt	952d1cc8dc13eb3236e722e1eafb546806daf722286ec2a92b74b6b0a9c173c7	high	abstract_prefix_exact_match	"""Neurodegenerative diseases are prominent causes of pain, suffering, and death worldwide."""	CRISPR and iPSCs: Recent Developments and Future Perspectives in Neurodegenerative Disease Modelling, Research, and Therapeutics.	10.1007/s12640-022-00564-w	36044181	PMC9428373	2022	Neurotoxicity research	Springer Science and Business Media LLC	Y		True	bronze					https://www.springernature.com/gp/researchers/text-and-data-mining|https://www.springernature.com/gp/researchers/text-and-data-mining	exclude_text	oa_status_not_redistributable:bronze
471	test	0text471.txt	a3d9fb8c6de8bfe462cc7371ee49ebe003ae77939ecc8d41163aaf88462cb622	high	abstract_prefix_exact_match	"""Huntington disease (HD) is an inherited neurodegenerative disorder caused by an expansion of the CAG repeat region in the first exon of the huntingtin gene."""	Alterations in synaptic function and plasticity in Huntington disease.	10.1111/jnc.14723	31095731		2019	Journal of neurochemistry	Wiley	N		True	bronze					http://onlinelibrary.wiley.com/termsAndConditions#vor	exclude_text	oa_status_not_redistributable:bronze
551	train	0text551.txt	9853abe8de3c114dfa2566db94952444bbd2fde1a2aba6149304594617503f3a	high	abstract_prefix_exact_match	"""Impairment of proteostasis network is one of the characteristic features of many age-related neurodegenerative disorders including autosomal dominantly inherited Huntington's disease (HD)."""	Withaferin A Induces Heat Shock Response and Ameliorates Disease Progression in a Mouse Model of Huntington's Disease.	10.1007/s12035-021-02397-8	33904021		2021	Molecular neurobiology	Springer Science and Business Media LLC	N		False	closed					https://www.springer.com/tdm|https://www.springer.com/tdm	exclude_text	tdm_licence_only
578	train	0text578.txt	796fb4a7d2e7663ae7b6c35cdf94ba0256dc115735cfec5cf96cc163abea1c9a	high	abstract_prefix_exact_match	"""Huntington's disease (HD) is a rare neurodegenerative disorder of the central nervous system characterized by involuntary choreatic movements, cognitive, behavioral, and psychiatric disturbances."""	Management of dysphagia in Huntington's disease: a descriptive review.	10.1007/s10072-020-04265-0	31989345		2020	Neurological sciences : official journal of the Italian Neurological Society and of the Italian Society of Clinical Neurophysiology	Springer Science and Business Media LLC	N		True	green	other-oa				http://www.springer.com/tdm|http://www.springer.com/tdm	exclude_text	tdm_licence_only
589	train	0text589.txt	129e2bac286b7c3e6ffdc4fff1f2ab4d2ce8ff25657383933a7de736ceb4fb10	high	abstract_prefix_exact_match	"""Huntington's disease (HD) is a genetic neurodegenerative disorder that affects not only the motor but also the cognitive and the neuropsychiatric domain."""	Abnormal visual scanning and impaired mental state recognition in pre-manifest Huntington disease.	10.1007/s00221-020-05957-x	33130907		2021	Experimental brain research	Springer Science and Business Media LLC	N		False	closed					http://www.springer.com/tdm|http://www.springer.com/tdm	exclude_text	tdm_licence_only
601	train	0text601.txt	2405c659a8bc42c685c35969912e2c94f4bca9eaa906a96fcb437d8282d4753a	high	abstract_prefix_exact_match	"""Neurodegeneration is a major cause of Alzheimer's, Parkinson's, Huntington's, multiple and amyotrophic lateral sclerosis, pontocerebellar hypoplasia, dementia and other related brain disorders."""	Modeling neurodegenerative disorders in zebrafish.	10.1016/j.neubiorev.2022.104679	35490912		2022	Neuroscience and biobehavioral reviews	Elsevier BV	N		False	closed					https://www.elsevier.com/tdm/userlicense/1.0/|https://www.elsevier.com/legal/tdmrep-license|https://doi.org/10.15223/policy-017|https://doi.org/10.15223/policy-037|https://doi.org/10.15223/policy-012|https://doi.org/10.15223/policy-029|https://doi.org/10.15223/policy-004	exclude_text	oa_status_not_redistributable:closed
612	train	0text612.txt	f237c592677055c5e20fd09f20a89096c3dffc08942f0c6eabb2c62080eabee2	high	first_sentence_match	"""Huntington's disease (HD) is an inherited neurodegenerative disease."""	Neuroprotective Potential of Hydroalcoholic Extract of <i>Centella asiatica</i> Against 3-Nitropropionic Acid-Induced Huntington's Like Symptoms in Adult Zebrafish.	10.1089/rej.2022.0036	36150031		2022	Rejuvenation research	SAGE Publications	N		False	closed					https://journals.sagepub.com/page/policies/text-and-data-mining-license	exclude_text	oa_status_not_redistributable:closed
641	test	0text641.txt	79b162bde0b8d211fcf3f5226fcd1bfb2709adc3a5ce5a865fa0f87e0e9dc494	high	abstract_prefix_exact_match	"""Numerous neuroimaging techniques have been used to identify biomarkers of disease progression in Huntington's disease (HD)."""	Cortical morphometry and neural dysfunction in Huntington's disease: a review.	10.1111/ene.14648	33210786		2021	European journal of neurology	Wiley	N		False	closed					http://onlinelibrary.wiley.com/termsAndConditions#vor	exclude_text	oa_status_not_redistributable:closed
822	test	0text822.txt	93ec1f5e80e42ef2834721140e3d2836f2c9ce656c78ef440687cfeced37c994	high	abstract_prefix_exact_match	"""Huntington's disease (HD) is an inherited neurodegenerative disorder which begins in the striatum and then spreads to other neural areas."""	Elderberry diet ameliorates motor function and prevents oxidative stress-induced cell death in rat models of Huntington disease.	10.1016/j.brainres.2021.147444	33745925		2021	Brain research	Elsevier BV	N		False	closed					https://www.elsevier.com/tdm/userlicense/1.0/|https://www.elsevier.com/legal/tdmrep-license|https://doi.org/10.15223/policy-017|https://doi.org/10.15223/policy-037|https://doi.org/10.15223/policy-012|https://doi.org/10.15223/policy-029|https://doi.org/10.15223/policy-004	exclude_text	oa_status_not_redistributable:closed
919	train	0text919.txt	0893c8ec3f71b6c73484b974a17dba378101f6725c51ad1ade20cc2d20abe3cc	high	abstract_prefix_exact_match	"""Several human neurological disorders, such as Parkinson's disease, Alzheimer's disease, amyotrophic lateral sclerosis, Huntington's disease, spinal cord injury, multiple sclerosis,"""	Exploring the Role of Stem Cell Therapy in Treating Neurodegenerative Diseases: Challenges and Current Perspectives.	10.2174/1574888x16666210810103838	35135462		2022	Current stem cell research & therapy	Bentham Science Publishers Ltd.	N		False	closed						exclude_text	oa_status_not_redistributable:closed
959	test	0text959.txt	716842b02576d45216b14ff1a7e54fd8634b3f56dabdb2c322becadebc730564	high	abstract_prefix_exact_match	"""causes neuronal dysfunction. Post-translational modification plays many roles in protein turnover rate, accumulation of aggregate and can also help in the degradation of disease-causing toxic metabolites."""	Post-translational modifications: Regulators of neurodegenerative proteinopathies.	10.1016/j.arr.2021.101336	33775891		2021	Ageing research reviews	Elsevier BV	N		False	closed					https://www.elsevier.com/tdm/userlicense/1.0/|https://www.elsevier.com/legal/tdmrep-license|https://doi.org/10.15223/policy-017|https://doi.org/10.15223/policy-037|https://doi.org/10.15223/policy-012|https://doi.org/10.15223/policy-029|https://doi.org/10.15223/policy-004	exclude_text	oa_status_not_redistributable:closed
1027	train	0text1027.txt	a26a3747887f7b965d12659393c349cae9dc3dfff6e6524c0c32e12603adbf57	high	first_sentence_match	"""Sepsis is defined as a life-threatening organ dysfunction caused by a dysregulated host response to an infection."""	The immunology of sepsis.	10.1016/j.immuni.2021.10.012	34758337		2021	Immunity	Elsevier BV	N		False	closed					https://www.elsevier.com/tdm/userlicense/1.0/|https://www.elsevier.com/legal/tdmrep-license|http://www.elsevier.com/open-access/userlicense/1.0/|https://doi.org/10.15223/policy-017|https://doi.org/10.15223/policy-037|https://doi.org/10.15223/policy-012|https://doi.org/10.15223/policy-029|https://doi.org/10.15223/policy-004	exclude_text	oa_status_not_redistributable:closed
1039	train	0text1039.txt	d8b180dd1ba40b90a3b533d39c7bcd3ab4ef65a4fe854c66a539ea0429ea0c2e	high	abstract_prefix_exact_match	"""Neurodegenerative diseases such as Alzheimer's disease, Parkinson's disease, amyotrophic lateral sclerosis and polyglutamine diseases are caused by aggregation and abnormal accumulation of the disease-causative proteins in brain and spinal"""	Pathogenic and protective roles of extracellular vesicles in neurodegenerative diseases.	10.1093/jb/mvaa131	33196835		2021	Journal of biochemistry	Oxford University Press (OUP)	N		True	bronze					https://academic.oup.com/journals/pages/open_access/funder_policies/chorus/standard_publication_model	exclude_text	oa_status_not_redistributable:bronze
